SKU,BaseCode,Name,BaseCurve,BridgeSize,EyeSize,TempleSize,VerticalSize,AsianFitIndicator,AutomaticPlusOption,AvailabilityAsMauiPlano,AvailabilityAsMauiReader,ImageUrl,FrameColor,LensColor,LensGradient,LensMaterial,ReaderPower,StockLevel,StockStatus
MR245-079,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-034_front.jpg,Rose Gold,HAWAII LAVA™,Full Mirror,Readers,1.5,998,inStock
MR245-080,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-034_front.jpg,Rose Gold,HAWAII LAVA™,Full Mirror,Readers,2,995,inStock
MR245-081,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-034_front.jpg,Rose Gold,HAWAII LAVA™,Full Mirror,Readers,2.5,996,inStock
MR245-082,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-035_front.jpg,Silver,HAWAII LAVA™,Full Mirror,Readers,1.5,991,inStock
MR245-083,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-035_front.jpg,Silver,HAWAII LAVA™,Full Mirror,Readers,2,994,inStock
MR245-084,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-035_front.jpg,Silver,HAWAII LAVA™,Full Mirror,Readers,2.5,995,inStock
MR245-088,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-037_front.jpg,Gold,MAUIGreen®,Full Mirror,Readers,1.5,997,inStock
MR245-089,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-037_front.jpg,Gold,MAUIGreen®,Full Mirror,Readers,2,998,inStock
MR245-090,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-037_front.jpg,Gold,MAUIGreen®,Full Mirror,Readers,2.5,998,inStock
MR245-091,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-038_front.jpg,Rose Gold,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR245-092,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-038_front.jpg,Rose Gold,MAUIGreen®,Full Mirror,Readers,2,999,inStock
MR245-093,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-038_front.jpg,Rose Gold,MAUIGreen®,Full Mirror,Readers,2.5,996,inStock
MR245-094,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-039_front.jpg,Silver,MAUIGreen®,Full Mirror,Readers,1.5,994,inStock
MR245-095,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-039_front.jpg,Silver,MAUIGreen®,Full Mirror,Readers,2,995,inStock
MR245-096,MM245,BABY BEACH,6,15,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/245/MM245-039_front.jpg,Silver,MAUIGreen®,Full Mirror,Readers,2.5,995,inStock
MM246-007,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-007_front.jpg,Gold,Neutral Grey,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-008,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-008_front.jpg,Gold,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-009,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-009_front.jpg,Gold,Maui HT™,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-010,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-010_front.jpg,Gold,Maui Rose®,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-011,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-011_front.jpg,Gold,Neutral Grey,MauiGradient®,MauiPure,0,686,inStock
MM246-013,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-014,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-015,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-015_front.jpg,Silver,Maui HT™,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-016,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,MauiBrilliant,0,686,inStock
MM246-017,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-017_front.jpg,Silver,HCL® Bronze,MauiGradient®,MauiPure,0,686,inStock
MM246-019,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-019_front.jpg,Gold,Blue Hawaii,Full Mirror,MauiPure,0,153,inStock
MM246-022,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-022_front.jpg,Gold,MAUI Sunrise,Full Mirror,MauiBrilliant,0,686,inStock
MM246-023,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-023_front.jpg,Silver,MAUI Sunrise,Full Mirror,MauiBrilliant,0,686,inStock
MM246-033,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-033_front.jpg,Gold,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,1597,inStock
MM246-034,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-034_front.jpg,Silver,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,686,inStock
MM246-036,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-036_front.jpg,Gold,MAUIGreen®,Full Mirror,MauiBrilliant,0,1597,inStock
MM246-037,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-037_front.jpg,Silver,MAUIGreen®,Full Mirror,MauiBrilliant,0,686,inStock
MR246-001,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,Readers,1.5,24,inStock
MR246-002,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,Readers,1.5,96,inStock
MR246-003,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,Readers,1.5,94,inStock
MR246-004,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-015_front.jpg,Silver,Maui HT™,Bi-Gradient,Readers,1.5,93,inStock
MR246-005,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,Readers,2,45,inStock
MR246-006,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,Readers,2,94,inStock
MR246-007,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,Readers,2,95,inStock
MR246-008,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-015_front.jpg,Silver,Maui HT™,Bi-Gradient,Readers,2,95,inStock
MR246-009,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,Readers,2.5,56,inStock
MR246-010,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,Readers,2.5,96,inStock
MR246-011,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,Readers,2.5,97,inStock
MR246-012,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-015_front.jpg,Silver,Maui HT™,Bi-Gradient,Readers,2.5,96,inStock
MR246-013,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-007_front.jpg,Gold,Neutral Grey,Bi-Gradient,Readers,1.5,96,inStock
MR246-014,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-008_front.jpg,Gold,HCL® Bronze,Bi-Gradient,Readers,1.5,999,inStock
MR246-015,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-010_front.jpg,Gold,Maui Rose®,Bi-Gradient,Readers,1.5,93,inStock
MR246-016,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-009_front.jpg,Gold,Maui HT™,Bi-Gradient,Readers,1.5,93,inStock
MR246-017,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-007_front.jpg,Gold,Neutral Grey,Bi-Gradient,Readers,2,93,inStock
MR246-018,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-008_front.jpg,Gold,HCL® Bronze,Bi-Gradient,Readers,2,999,inStock
MR246-019,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-010_front.jpg,Gold,Maui Rose®,Bi-Gradient,Readers,2,89,inStock
MR246-020,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-009_front.jpg,Gold,Maui HT™,Bi-Gradient,Readers,2,95,inStock
MR246-021,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-007_front.jpg,Gold,Neutral Grey,Bi-Gradient,Readers,2.5,93,inStock
MR246-022,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-008_front.jpg,Gold,HCL® Bronze,Bi-Gradient,Readers,2.5,40,inStock
MR246-023,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-010_front.jpg,Gold,Maui Rose®,Bi-Gradient,Readers,2.5,98,inStock
MR246-024,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-009_front.jpg,Gold,Maui HT™,Bi-Gradient,Readers,2.5,98,inStock
MR246-037,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/B246-17_front.jpg,Silver,Blue Hawaii,Full Mirror,Readers,1.5,0,outOfStock
MR246-038,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/B246-17_front.jpg,Silver,Blue Hawaii,Full Mirror,Readers,2,0,outOfStock
MR246-039,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/B246-17_front.jpg,Silver,Blue Hawaii,Full Mirror,Readers,2.5,0,outOfStock
MR246-040,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-019_front.jpg,Gold,Blue Hawaii,Full Mirror,Readers,1.5,0,outOfStock
MR246-041,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-019_front.jpg,Gold,Blue Hawaii,Full Mirror,Readers,2,0,outOfStock
MR246-042,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-019_front.jpg,Gold,Blue Hawaii,Full Mirror,Readers,2.5,0,outOfStock
MR246-049,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-022_front.jpg,Gold,MAUI Sunrise,Full Mirror,Readers,1.5,998,inStock
MR246-050,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-022_front.jpg,Gold,MAUI Sunrise,Full Mirror,Readers,2,996,inStock
MR246-051,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-022_front.jpg,Gold,MAUI Sunrise,Full Mirror,Readers,2.5,997,inStock
MR246-052,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-023_front.jpg,Silver,MAUI Sunrise,Full Mirror,Readers,1.5,994,inStock
MR246-053,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-023_front.jpg,Silver,MAUI Sunrise,Full Mirror,Readers,2,995,inStock
MR246-054,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-023_front.jpg,Silver,MAUI Sunrise,Full Mirror,Readers,2.5,996,inStock
MR246-058,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-033_front.jpg,Gold,HAWAII LAVA™,Full Mirror,Readers,1.5,993,inStock
MR246-059,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-033_front.jpg,Gold,HAWAII LAVA™,Full Mirror,Readers,2,998,inStock
MR246-060,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-033_front.jpg,Gold,HAWAII LAVA™,Full Mirror,Readers,2.5,998,inStock
MR246-061,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-034_front.jpg,Silver,HAWAII LAVA™,Full Mirror,Readers,1.5,997,inStock
MR246-062,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-034_front.jpg,Silver,HAWAII LAVA™,Full Mirror,Readers,2,997,inStock
MR246-063,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-034_front.jpg,Silver,HAWAII LAVA™,Full Mirror,Readers,2.5,999,inStock
MR246-067,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-036_front.jpg,Gold,MAUIGreen®,Full Mirror,Readers,1.5,998,inStock
MR246-068,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-036_front.jpg,Gold,MAUIGreen®,Full Mirror,Readers,2,998,inStock
MR246-069,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-036_front.jpg,Gold,MAUIGreen®,Full Mirror,Readers,2.5,998,inStock
MR246-070,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-037_front.jpg,Silver,MAUIGreen®,Full Mirror,Readers,1.5,997,inStock
MR246-071,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-037_front.jpg,Silver,MAUIGreen®,Full Mirror,Readers,2,996,inStock
MR246-072,MM246,WIKI WIKI,6,16,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/246/MM246-037_front.jpg,Silver,MAUIGreen®,Full Mirror,Readers,2.5,997,inStock
MM247-001,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-001_front.jpg,Black Gloss,Neutral Grey,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-002,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-002_front.jpg,Black Gloss,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-003,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-003_front.jpg,Black Gloss,Maui HT™,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-004,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-004_front.jpg,Black Gloss,Maui Rose®,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-005,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-005_front.jpg,Black Gloss,Neutral Grey,MauiGradient®,MauiPure,0,335,inStock
MM247-006,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-006_front.jpg,Black Gloss,HCL® Bronze,MauiGradient®,MauiPure,0,335,inStock
MM247-007,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-007_front.jpg,Gold,Neutral Grey,Bi-Gradient,MauiBrilliant,0,339,inStock
MM247-008,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-008_front.jpg,Gold,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,339,inStock
MM247-009,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-009_front.jpg,Gold,Maui HT™,Bi-Gradient,MauiBrilliant,0,2249,inStock
MM247-010,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-010_front.jpg,Gold,Maui Rose®,Bi-Gradient,MauiBrilliant,0,2249,inStock
MM247-011,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-011_front.jpg,Gold,Neutral Grey,MauiGradient®,MauiPure,0,2249,inStock
MM247-013,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-014,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-015,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-015_front.jpg,Silver,Maui HT™,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-016,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,MauiBrilliant,0,335,inStock
MM247-017,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-017_front.jpg,Silver,HCL® Bronze,MauiGradient®,MauiPure,0,335,inStock
MM247-019,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-019_front.jpg,Gold,Blue Hawaii,Full Mirror,MauiPure,0,2249,inStock
MM247-020,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-020_front.jpg,Black Gloss,Blue Hawaii,Full Mirror,MauiPure,0,335,inStock
MM247-021,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-021_front.jpg,Black Gloss,MAUI Sunrise,Full Mirror,MauiBrilliant,0,335,inStock
MM247-022,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-022_front.jpg,Gold,MAUI Sunrise,Full Mirror,MauiBrilliant,0,2249,inStock
MM247-023,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-023_front.jpg,Silver,MAUI Sunrise,Full Mirror,MauiBrilliant,0,335,inStock
MM247-025,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-025_front.jpg,Gold,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,2249,inStock
MM247-026,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-026_front.jpg,Silver,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,335,inStock
MM247-027,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-027_front.jpg,Black Gloss,MAUIGreen®,Full Mirror,MauiBrilliant,0,339,inStock
MM247-028,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-028_front.jpg,Gold,MAUIGreen®,Full Mirror,MauiBrilliant,0,2249,inStock
MM247-029,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-029_front.jpg,Silver,MAUIGreen®,Full Mirror,MauiBrilliant,0,339,inStock
MR247-001,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,Readers,1.5,44,inStock
MR247-002,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,Readers,1.5,95,inStock
MR247-003,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,Readers,1.5,95,inStock
MR247-004,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-015_front.jpg,Silver,Maui HT™,Bi-Gradient,Readers,1.5,99,inStock
MR247-005,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,Readers,2,53,inStock
MR247-006,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,Readers,2,99,inStock
MR247-007,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,Readers,2,96,inStock
MR247-008,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-015_front.jpg,Silver,Maui HT™,Bi-Gradient,Readers,2,98,inStock
MR247-009,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-013_front.jpg,Silver,Neutral Grey,Bi-Gradient,Readers,2.5,55,inStock
MR247-010,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-014_front.jpg,Silver,HCL® Bronze,Bi-Gradient,Readers,2.5,97,inStock
MR247-011,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-016_front.jpg,Silver,Maui Rose®,Bi-Gradient,Readers,2.5,98,inStock
MR247-012,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-015_front.jpg,Silver,Maui HT™,Bi-Gradient,Readers,2.5,97,inStock
MR247-013,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-007_front.jpg,Gold,Neutral Grey,Bi-Gradient,Readers,1.5,93,inStock
MR247-015,MM247,CLIFF HOUSE,6,15,58,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/247/MM247-010_front.jpg,Gold,Maui Rose®,Bi-Gradient,Readers,1.5,80,inStock
